firstname,lastname,raw_email,country,phone,technical_test___create_date,industry,address,hs_object_id,unique_id,city,country_code
Alexia,Newman,alexia_newman1722136935@liret.org,United Kingdom,(+44) 721480207,2021-07-01,;Milling;Poultry and fish,"English   Route, 8157",457924,AlexiaNewman,Plymouth,GB
Alexia,Parker,alexia_parker1344967645@bungar.biz,Éire / Ireland,(+353) 8615350183,2021-04-18,;Fruit and vegetables;Poultry and fish,"Westbourne Drive, 7233",462301,AlexiaParker,Ireland,IE
Alexia,Vallory,alexia_vallory623812648@joiniaa.com,United Kingdom,(+44) 1705372187,2021-12-14,;Animal feeds,"Underwood  Drive, 3292",454632,AlexiaVallory,London,GB
Alison,Cooper,alison_cooper1362916357@bulaffy.com,United Kingdom,(+44) 7062785822,2021-10-20,;Fruit and vegetables;Meat,"Fairholt   Road, 6796",454185,AlisonCooper,Winchester,GB
Alison,Herbert,alison_herbert2115044449@jiman.org,Éire / Ireland,(+353) 8215086630,2021-08-05,;Animal feeds;Poultry and fish,"Thomas More   Boulevard, 648",459772,AlisonHerbert,Ireland,IE
Alison,Rowlands,alison_rowlands599643336@qater.org,United Kingdom,(+44) 265331071,2021-11-26,;Fruit and vegetables;Meat,"English   Drive, 879",460828,AlisonRowlands,Milton Keynes,GB
Alison,Shea,alison_shea256009823@tonsy.org,Éire / Ireland,(+353) 2477140434,2021-06-23,;Animal feeds;Bakery products,"Adderley   Street, 3055",450748,AlisonShea,Ireland,IE
Ally,Cartwright,ally_cartwright1903432118@guentu.biz,United Kingdom,(+44) 6771638881,2021-06-08,;Dairy products,"Tilson  Route, 6393",461522,AllyCartwright,Milton Keynes,GB
Ally,Smith,ally_smith600500464@womeona.net,Éire / Ireland,(+353) 2708308184,2021-11-22,;Fruit and vegetables,"Clifton  Pass, 5216",452783,AllySmith,Ireland,IE
Alma,Dixon,alma_dixon573604059@brety.org,Éire / Ireland,(+353) 2224857102,2021-06-29,;Fruit and vegetables;Meat,"Hampden  Route, 9184",447132,AlmaDixon,Ireland,IE
Alma,Farrant,alma_farrant1640834470@deons.tech,United Kingdom,(+44) 1237418683,2021-05-07,;Animal feeds,"Clere  Rue, 9461",452546,AlmaFarrant,Milton Keynes,GB
Alma,Wright,alma_wright2054101970@supunk.biz,Éire / Ireland,(+353) 6687483538,2021-05-27,;Fruit and vegetables,"Blake  Way, 792",463706,AlmaWright,Waterford,IE
Amelia,Eastwood,amelia_eastwood1696946157@atink.com,United Kingdom,(+44) 6408477342,2021-09-24,;Milling,"Collingwood  Boulevard, 9543",457942,AmeliaEastwood,Winchester,GB
Amy,Collins,amy_collins784352516@vetan.org,United Kingdom,(+44) 6583248737,2021-05-12,;Dairy products;Poultry and fish,"Beaconsfield  Hill, 2809",461716,AmyCollins,Plymouth,GB
Anabel,Mason,anabel_mason1490328591@deavo.com,United Kingdom,(+44) 3676086831,2021-06-06,;Milling;Poultry and fish,"Vincent  Way, 1819",448182,AnabelMason,Winchester,GB
Anabelle,Ebbs,anabelle_ebbs494909366@extex.org,Éire / Ireland,(+353) 1108124612,2021-04-29,;Animal feeds;Bakery products,"Anns  Street, 5998",461358,AnabelleEbbs,Ireland,IE
Anabelle,Gilmour,anabelle_gilmour81578353@nimogy.biz,Éire / Ireland,(+353) 6256750475,2021-10-17,;Fruit and vegetables,"Caldwell   Road, 1237",459784,AnabelleGilmour,Dublin,IE
Anabelle,Graves,anabelle_graves244142375@jiman.org,United Kingdom,(+44) 4076100622,2021-01-09,;Bakery products;Milling,"Kingly  Street, 5904",450899,AnabelleGraves,Oxford,GB
Anais,Alexander,anais_alexander679549427@famism.biz,United Kingdom,(+44) 8654072613,2021-08-15,;Bakery products;Poultry and fish,"Charterhouse  Road, 1122",456904,AnaisAlexander,Milton Keynes,GB
Anais,Hudson,anais_hudson1499716452@bauros.biz,Éire / Ireland,(+353) 6721546205,2021-07-07,;Bakery products;Dairy products,"Bethwin  Walk, 7952",447083,AnaisHudson,Limerick,IE
Anais,May,anais_may122326327@supunk.biz,United Kingdom,(+44) 5485487837,2021-12-18,;Dairy products,"Balfe   Grove, 1791",456909,AnaisMay,Plymouth,GB
Analise,Kent,analise_kent1892833221@brety.org,United Kingdom,(+44) 7438042870,2021-07-09,;Animal feeds;Meat,"Thomas  Tunnel, 5802",460752,AnaliseKent,England,GB
Analise,Moss,analise_moss2123349686@deons.tech,United Kingdom,(+44) 4641541502,2021-11-12,;Animal feeds;Bakery products,"Duthie   Walk, 8529",454132,AnaliseMoss,Oxford,GB
Analise,Norris,analise_norris1482086122@extex.org,Éire / Ireland,(+353) 1288607271,2021-03-29,;Bakery products,"Vine  Pass, 9336",463001,AnaliseNorris,Waterford,IE
Analise,Pond,analise_pond277062051@irrepsy.com,Éire / Ireland,(+353) 4878112866,2021-08-07,;Bakery products;Dairy products,"Elia   Crossroad, 5087",463251,AnalisePond,Ireland,IE
Andie,Edler,andie_edler1668569249@guentu.biz,Éire / Ireland,(+353) 1448316381,2021-07-19,;Animal feeds;Milling,"Falconberg   Drive, 5698",459024,AndieEdler,Ireland,IE
Andrea,Payne,andrea_payne949362578@nimogy.biz,United Kingdom,(+44) 4256250024,2021-08-12,;Milling,"Lincoln Avenue, 1258",463651,AndreaPayne,Winchester,GB
Andrea,Preston,andrea_preston1332984028@atink.com,United Kingdom,(+44) 41222007,2021-11-29,;Animal feeds;Poultry and fish,"Cliffords  Hill, 3685",460242,AndreaPreston,London,GB
Andrea,Rehman,andrea_rehman2102786671@nanoff.biz,Éire / Ireland,(+353) 5237656720,2021-06-23,;Fruit and vegetables;Meat,"St. Pauls  Street, 1524",459766,AndreaRehman,Cork,IE
Andrea,Roberts,andrea_roberts947513676@twipet.com,United Kingdom,(+44) 1708516354,2021-11-14,;Animal feeds,"Unwin  Boulevard, 2230",457506,AndreaRoberts,Oxford,GB
Andrea,Rycroft,andrea_rycroft2006711639@kideod.biz,United Kingdom,(+44) 8463062547,2021-08-01,;Fruit and vegetables;Milling,"Anns  Lane, 367",447150,AndreaRycroft,London,GB
Andrea,Terry,andrea_terry2048067974@irrepsy.com,Éire / Ireland,(+353) 2663616843,2021-12-01,;Fruit and vegetables,"Fairfield  Route, 6365",461712,AndreaTerry,Waterford,IE
Angel,Abbey,angel_abbey1899863347@supunk.biz,Éire / Ireland,(+353) 268135216,2021-05-04,;Animal feeds,"Wakley   Lane, 9150",461365,AngelAbbey,Dublin,IE
Angel,Foxley,angel_foxley1203562200@irrepsy.com,United Kingdom,(+44) 842547171,2021-12-22,;Milling,"Timothy  Drive, 7196",461516,AngelFoxley,London,GB
Angel,Pope,angel_pope1215127892@vetan.org,United Kingdom,(+44) 5416655160,2021-07-29,;Dairy products;Poultry and fish,"Sundown Boulevard, 177",454586,AngelPope,Oxford,GB
Angel,Ramsey,angel_ramsey153969822@eirey.tech,United Kingdom,(+44) 2121873144,2021-09-23,;Fruit and vegetables;Poultry and fish,"Rail Avenue, 9990",461051,AngelRamsey,Winchester,GB
Angel,Whinter,angel_whinter186149725@twipet.com,Éire / Ireland,(+353) 3626865806,2021-02-24,;Dairy products;Meat,"Chapel  Lane, 7734",460807,AngelWhinter,Dublin,IE
Angela,Evans,angela_evans1100524756@guentu.biz,Éire / Ireland,(+353) 7574131680,2021-05-07,;Fruit and vegetables,"Catherine  Alley, 4687",457520,AngelaEvans,Dublin,IE
Angela,Wright,angela_wright1627350027@acrit.org,Éire / Ireland,(+353) 7140624578,2021-12-29,;Animal feeds;Poultry and fish,"Cliffords  Boulevard, 4836",460359,AngelaWright,Ireland,IE
Angelica,Foxley,angelica_foxley233218888@gmail.com,United Kingdom,(+44) 3586381587,2021-11-19,;Fruit and vegetables;Meat,"Adderley   Route, 186",457604,AngelicaFoxley,England,GB
Angelica,Matthews,angelica_matthews919704283@nanoff.biz,United Kingdom,(+44) 8477535834,2021-08-14,;Meat,"Eaglet  Street, 6816",447145,AngelicaMatthews,Plymouth,GB
Angelica,Mccormick,angelica_mccormick2031778220@eirey.tech,Éire / Ireland,(+353) 7446053371,2021-04-24,;Animal feeds;Dairy products,"Bendmore  Street, 737",460212,AngelicaMccormick,Waterford,IE
Angelica,Ventura,angelica_ventura1076604371@gompie.com,United Kingdom,(+44) 5385334863,2021-07-01,;Dairy products,"Apsley    Crossroad, 8069",460689,AngelicaVentura,Milton Keynes,GB
Angelina,Gordon,angelina_gordon1576674613@womeona.net,Éire / Ireland,(+353) 8852713343,2021-06-13,;Animal feeds;Poultry and fish,"Monroe Boulevard, 6874",460860,AngelinaGordon,Waterford,IE
Angelina,Harrington,angelina_harrington1579181374@bauros.biz,Éire / Ireland,(+353) 5650370720,2021-06-25,;Fruit and vegetables;Milling,"Ayres   Hill, 1274",452545,AngelinaHarrington,Dublin,IE
Angelina,Parker,angelina_parker193602543@hourpy.biz,United Kingdom,(+44) 677041854,2021-12-21,;Fruit and vegetables;Poultry and fish,"Collingwood  Tunnel, 3863",458514,AngelinaParker,Oxford,GB
Angelina,Richards,angelina_richards1766614043@womeona.net,Éire / Ireland,(+353) 7444811531,2021-05-11,;Bakery products;Poultry and fish,"Clifton  Grove, 9847",460388,AngelinaRichards,Cork,IE
Angelina,Wright,angelina_wright12572911@acrit.org,United Kingdom,(+44) 5704275755,2021-11-21,;Animal feeds;Milling,"Cable    Street, 9953",460704,AngelinaWright,Winchester,GB
Angelique,Isaac,angelique_isaac1550872090@bulaffy.com,United Kingdom,(+44) 2834844862,2021-05-10,;Dairy products;Milling,"Clerkenwell Rue, 4255",460805,AngeliqueIsaac,Plymouth,GB
Angelique,Johnson,angelique_johnson2059173196@corti.com,Éire / Ireland,(+353) 676871135,2021-02-10,;Animal feeds,"Thrale   Alley, 8213",459672,AngeliqueJohnson,Limerick,IE
Angelique,Kelly,angelique_kelly1690655092@liret.org,Éire / Ireland,(+353) 8605622176,2021-06-08,;Dairy products,"Pine Boulevard, 5861",456906,AngeliqueKelly,Ireland,IE
Angelique,Quinton,angelique_quinton269528266@deavo.com,Éire / Ireland,(+353) 6526747502,2021-04-11,;Dairy products,"Lake Way, 2761",454596,AngeliqueQuinton,Dublin,IE
Anthony,Anderson,anthony_anderson1364524132@gmail.com,Éire / Ireland,(+353) 6244481140,2021-11-29,;Milling,"Woodland Hill, 3552",455503,AnthonyAnderson,Dublin,IE
Anthony,Appleton,anthony_appleton1863587085@deons.tech,Éire / Ireland,(+353) 440282082,2021-07-19,;Meat;Milling,"Kingly  Alley, 4802",454990,AnthonyAppleton,Dublin,IE
Anthony,Baker,anthony_baker1534797630@infotech44.tech,Éire / Ireland,(+353) 455380617,2021-08-01,;Animal feeds;Milling,"Longman   Way, 6193",455789,AnthonyBaker,Waterford,IE
Anthony,Calderwood,anthony_calderwood1188607108@famism.biz,United Kingdom,(+44) 7417007005,2021-04-26,;Fruit and vegetables,"Howard Drive, 4781",454568,AnthonyCalderwood,England,GB
Anthony,Dempsey,anthony_dempsey400267698@zorer.org,United Kingdom,(+44) 3703814767,2021-11-02,;Poultry and fish,"Black Swan  Road, 193",459670,AnthonyDempsey,Oxford,GB
Anthony,Dyson,anthony_dyson1899872608@deavo.com,Éire / Ireland,(+353) 7886787072,2021-11-01,;Animal feeds;Milling,"Bond Crossroad, 6370",454136,AnthonyDyson,Dublin,IE
Anthony,Evans,anthony_evans2003873625@extex.org,Éire / Ireland,(+353) 4774228762,2021-10-15,;Fruit and vegetables;Meat,"Aberavon  Road, 1781",461951,AnthonyEvans,Waterford,IE
Anthony,Forester,anthony_forester15332669@gompie.com,United Kingdom,(+44) 864274210,2021-05-21,;Bakery products;Meat,"Lincoln Boulevard, 7478",448187,AnthonyForester,Milton Keynes,GB
Anthony,Fox,anthony_fox677955251@jiman.org,Éire / Ireland,(+353) 2535401477,2021-07-28,;Meat;Milling,"Caslon   Drive, 3137",461701,AnthonyFox,Ireland,IE
Anthony,Gibson,anthony_gibson1061370378@deons.tech,United Kingdom,(+44) 1365413034,2021-11-12,;Dairy products;Meat,"Rosewood Grove, 5732",447141,AnthonyGibson,Oxford,GB
Anthony,Glass,anthony_glass1234332681@typill.biz,Éire / Ireland,(+353) 5671611645,2021-12-20,;Animal feeds;Bakery products;Dairy products,"Blackall   Route, 5234",454846,AnthonyGlass,Limerick,IE
Anthony,Griffiths,anthony_griffiths2030285208@nanoff.biz,United Kingdom,(+44) 4813031155,2021-09-15,;Dairy products;Meat,"Marina  Walk, 4037",455781,AnthonyGriffiths,Winchester,GB
Anthony,Harrington,anthony_harrington559333461@nanoff.biz,Éire / Ireland,(+353) 8786784423,2021-11-21,;Dairy products;Milling,"Lake Avenue, 5234",460358,AnthonyHarrington,Ireland,IE
Anthony,Hudson,anthony_hudson1065469929@sheye.org,Éire / Ireland,(+353) 5284632760,2021-06-22,;Dairy products;Fruit and vegetables,"Battis   Pass, 2574",454573,AnthonyHudson,Limerick,IE
Anthony,Jeffery,anthony_jeffery1981713729@eirey.tech,Éire / Ireland,(+353) 4356327772,2021-09-26,;Milling,"Caxton  Route, 618",454832,AnthonyJeffery,Cork,IE
Anthony,Jobson,anthony_jobson752104730@twipet.com,Éire / Ireland,(+353) 3584002371,2021-12-24,;Animal feeds;Poultry and fish,"Queen Caroline   Hill, 4861",458512,AnthonyJobson,Waterford,IE
Anthony,Mason,anthony_mason504555562@sveldo.biz,United Kingdom,(+44) 7126620165,2021-02-12,;Fruit and vegetables;Meat,"Waldram Park  Route, 3461",460248,AnthonyMason,London,GB
Anthony,Norton,anthony_norton560699012@brety.org,United Kingdom,(+44) 287707383,2021-03-24,;Animal feeds;Milling,"Chicksand  Rue, 7838",460230,AnthonyNorton,Milton Keynes,GB
Anthony,Palmer,anthony_palmer1315535323@twace.org,Éire / Ireland,(+353) 1386881838,2021-03-02,;Meat;Poultry and fish,"Camden  Grove, 1618",454978,AnthonyPalmer,Cork,IE
Anthony,Reid,anthony_reid376780591@nickia.com,Éire / Ireland,(+353) 7487183132,2021-06-23,;Bakery products;Milling,"Magnolia Walk, 7760",460674,AnthonyReid,Limerick,IE
Anthony,Rogers,anthony_rogers267786739@grannar.com,Éire / Ireland,(+353) 3585257142,2021-11-25,;Milling;Poultry and fish,"Fair Alley, 8785",454804,AnthonyRogers,Dublin,IE
Anthony,Shelton,anthony_shelton1584790507@deavo.com,United Kingdom,(+44) 4770381507,2021-04-23,;Fruit and vegetables;Poultry and fish,"Adderley   Way, 1586",461517,AnthonyShelton,Plymouth,GB
Anthony,Simpson,anthony_simpson1652058214@ubusive.com,Éire / Ireland,(+353) 125730535,2021-12-26,;Bakery products;Poultry and fish,"Ashley Tunnel, 7031",455785,AnthonySimpson,Limerick,IE
Anthony,Sinclair,anthony_sinclair1094808725@bungar.biz,Éire / Ireland,(+353) 3505033457,2021-10-13,;Bakery products;Meat;Milling;Poultry and fish,"Arctic   Lane, 9179",448231,AnthonySinclair,Limerick,IE
Anthony,Thompson,anthony_thompson374678525@nickia.com,United Kingdom,(+44) 2244151054,2021-10-26,;Fruit and vegetables;Poultry and fish,"Fairholt   Vale, 8762",457616,AnthonyThompson,Plymouth,GB
Anthony,Wilson,anthony_wilson731916940@twipet.com,Éire / Ireland,(+353) 4704483375,2021-12-23,;Animal feeds;Bakery products,"Fairview Alley, 9221",462007,AnthonyWilson,Cork,IE
Anthony,Wren,anthony_wren1980627041@extex.org,Éire / Ireland,(+353) 1684223254,2021-10-23,;Dairy products;Milling,"Linden Avenue, 5098",459005,AnthonyWren,Dublin,IE
Audrey,Owen,audrey_owen783747920@bungar.biz,United Kingdom,(+44) 8582560553,2021-11-17,;Dairy products;Fruit and vegetables,"South Drive, 2537",454111,AudreyOwen,Milton Keynes,GB
Aurelia,Broomfield,aurelia_broomfield119912511@sheye.org,Éire / Ireland,(+353) 3510674884,2021-04-29,;Fruit and vegetables;Milling,"Garfield Road, 6349",458518,AureliaBroomfield,Waterford,IE
Aurelia,Matthews,aurelia_matthews1292115967@guentu.biz,United Kingdom,(+44) 4570408183,2021-12-01,;Bakery products;Milling,"York Way, 106",460221,AureliaMatthews,Milton Keynes,GB
Aurelia,Yoman,aurelia_yoman276230202@joiniaa.com,Éire / Ireland,(+353) 6314522306,2021-04-27,;Poultry and fish,"Comet House  Street, 3595",459010,AureliaYoman,Limerick,IE
Barney,Amstead,barney_amstead2112253941@cispeto.com,Éire / Ireland,(+353) 307553838,2021-09-16,;Dairy products;Poultry and fish,"Coalecroft  Avenue, 6325",461401,BarneyAmstead,Limerick,IE
Barney,Bowen,barney_bowen1612409800@guentu.biz,United Kingdom,(+44) 7434843803,2021-07-04,;Bakery products;Fruit and vegetables;Meat,"Abourne   Boulevard, 4239",446647,BarneyBowen,London,GB
Barney,Clarke,barney_clarke856051341@nimogy.biz,United Kingdom,(+44) 1433636246,2021-08-22,;Dairy products,"Spruce Road, 3357",460812,BarneyClarke,Plymouth,GB
Barney,Collingwood,barney_collingwood1069546998@fuliss.net,United Kingdom,(+44) 8553377853,2021-05-15,;Animal feeds;Milling,"Cobden  Vale, 1900",458509,BarneyCollingwood,Milton Keynes,GB
Barney,Collis,barney_collis174969563@eirey.tech,Éire / Ireland,(+353) 3040600541,2021-11-27,;Bakery products;Poultry and fish,"Vincent  Boulevard, 9484",462003,BarneyCollis,Cork,IE
Barney,Cox,barney_cox1017003745@gompie.com,United Kingdom,(+44) 552605665,2021-11-24,;Bakery products;Dairy products;Fruit and vegetables,"Fieldstone Tunnel, 9543",459021,BarneyCox,Plymouth,GB
Barney,Davies,barney_davies2804672@zorer.org,United Kingdom,(+44) 4200623555,2021-11-03,;Dairy products;Poultry and fish,"Becklow  Boulevard, 4147",459801,BarneyDavies,Plymouth,GB
Barney,Evans,barney_evans1985908586@deavo.com,Éire / Ireland,(+353) 2553113183,2021-08-25,;Dairy products,"Champion  Way, 609",447045,BarneyEvans,Dublin,IE
Barney,Harrison,barney_harrison615549648@nanoff.biz,United Kingdom,(+44) 6403630312,2021-03-08,;Dairy products;Milling,"Cable    Alley, 4468",456907,BarneyHarrison,Oxford,GB
Barney,Heaton,barney_heaton2094543719@nimogy.biz,United Kingdom,(+44) 5562641365,2021-10-11,;Meat;Poultry and fish,"Bolingbroke  Rue, 672",460379,BarneyHeaton,England,GB
Barney,Hill,barney_hill1662845102@gembat.biz,Éire / Ireland,(+353) 5314780804,2021-11-05,;Bakery products;Dairy products,"Ashley Street, 6767",455765,BarneyHill,Cork,IE
Barney,Knight,barney_knight201304615@bulaffy.com,United Kingdom,(+44) 731872036,2021-09-17,;Dairy products;Fruit and vegetables,"Paris   Pass, 261",460701,BarneyKnight,Plymouth,GB
Barney,Mcleod,barney_mcleod1208601158@iatim.tech,United Kingdom,(+44) 1403608685,2021-12-14,;Dairy products;Fruit and vegetables;Meat,"Battersea   Way, 1318",454831,BarneyMcleod,Plymouth,GB
Barney,Mcneill,barney_mcneill75485957@infotech44.tech,United Kingdom,(+44) 7156073152,2021-11-16,;Dairy products;Meat,"Fieldstone Tunnel, 5473",459773,BarneyMcneill,Winchester,GB
Barney,Owens,barney_owens681506352@vetan.org,Éire / Ireland,(+353) 7633840245,2021-11-05,;Bakery products,"Chestnut Rise Vale, 2213",461370,BarneyOwens,Dublin,IE
Barney,Parsons,barney_parsons99735672@muall.tech,Éire / Ireland,(+353) 7863528775,2021-11-20,;Dairy products;Fruit and vegetables,"Endsleigh  Lane, 1362",451176,BarneyParsons,Limerick,IE
Barney,Roberts,barney_roberts140572612@ubusive.com,United Kingdom,(+44) 2036047283,2021-10-08,;Fruit and vegetables,"West Lane, 262",462701,BarneyRoberts,London,GB
Barney,Rowan,barney_rowan661193261@twipet.com,United Kingdom,(+44) 1070053405,2021-07-21,;Animal feeds;Meat,"Apostle  Lane, 946",457101,BarneyRowan,Milton Keynes,GB
Barney,Russell,barney_russell1168266622@typill.biz,United Kingdom,(+44) 5307440555,2021-04-19,;Animal feeds;Poultry and fish,"Balfe   Road, 467",460705,BarneyRussell,Winchester,GB
Barney,Saunders,barney_saunders903580834@supunk.biz,Éire / Ireland,(+353) 6416417168,2021-04-22,;Meat;Milling,"Camberwell  Grove, 978",457931,BarneySaunders,Ireland,IE
Barney,Swan,barney_swan405056752@gompie.com,United Kingdom,(+44) 4151771238,2021-02-16,;Bakery products;Meat,"Hamilton  Pass, 9260",451164,BarneySwan,London,GB
Barney,Tailor,barney_tailor181451570@ubusive.com,Éire / Ireland,(+353) 6715541307,2021-11-29,;Milling;Poultry and fish,"Spruce Route, 1952",456352,BarneyTailor,Cork,IE
Barney,Taylor,barney_taylor689899986@deavo.com,United Kingdom,(+44) 6336415572,2021-09-05,;Animal feeds;Dairy products;Milling,"Fawn Walk, 251",461362,BarneyTaylor,Winchester,GB
Barney,Truscott,barney_truscott617725455@elnee.tech,United Kingdom,(+44) 418234662,2021-11-02,;Animal feeds;Bakery products;Milling,"Blore  Hill, 4442",451186,BarneyTruscott,Milton Keynes,GB
Barney,Underhill,barney_underhill1690393855@irrepsy.com,United Kingdom,(+44) 7155648114,2021-04-20,;Dairy products,"Gautrey  Lane, 8442",463160,BarneyUnderhill,Milton Keynes,GB
Barney,Vass,barney_vass1799357237@deavo.com,United Kingdom,(+44) 8102613840,2021-11-22,;Dairy products;Poultry and fish,"Virginia Vale, 9915",459691,BarneyVass,London,GB
Barney,West,barney_west723403733@womeona.net,Éire / Ireland,(+353) 1378101264,2021-08-16,;Fruit and vegetables;Poultry and fish,"Collins  Drive, 6466",446644,BarneyWest,Limerick,IE
Barry,Bell,barry_bell210397934@gmail.com,United Kingdom,(+44) 2634200658,2021-09-07,;Dairy products;Poultry and fish,"Cheltenham  Grove, 3451",454836,BarryBell,Plymouth,GB
Barry,Bradshaw,barry_bradshaw2052673594@eirey.tech,United Kingdom,(+44) 1563617822,2021-09-15,;Animal feeds;Dairy products,"Bond Crossroad, 4374",460664,BarryBradshaw,Milton Keynes,GB
Barry,Chadwick,barry_chadwick2102929961@deavo.com,Éire / Ireland,(+353) 8782575232,2021-05-24,;Bakery products;Meat,"Bagford   Walk, 3438",460167,BarryChadwick,Limerick,IE
Barry,Coleman,barry_coleman314635794@deons.tech,United Kingdom,(+44) 1882262707,2021-11-05,;Animal feeds;Dairy products,"Tisbury  Grove, 5052",454968,BarryColeman,Plymouth,GB
Barry,Crawford,barry_crawford1278875151@nickia.com,Éire / Ireland,(+353) 6557844683,2021-09-06,;Poultry and fish,"Howard Grove, 4387",457913,BarryCrawford,Dublin,IE
Barry,Dickson,barry_dickson994073457@bulaffy.com,Éire / Ireland,(+353) 7867852533,2021-10-30,;Bakery products;Meat;Poultry and fish,"Cheltenham  Drive, 5800",460170,BarryDickson,Cork,IE
